model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time
TinyLlama,geography,geography,geography_509,Easy,what are the major cities in alaska,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""alaska"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.2913
TinyLlama,geography,geography,geography_510,Easy,what are the major cities in new york,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""new york"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.8218
TinyLlama,geography,geography,geography_511,Easy,what are the major cities in the state of california,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""california"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.5665
TinyLlama,geography,geography,geography_512,Easy,what are the major cities in vermont,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""vermont"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = state_name
JOIN lake ON state_name = highest_point
JOIN mountain ON state_name = highest_elevation
JOIN river ON state_name = traverse
WHERE state_name = 'Vermont'
ORDER BY population DESC;",True,False,False,False,2.8108
TinyLlama,geography,geography,geography_513,Easy,what major cities are located in pennsylvania,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""pennsylvania"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.5949
TinyLlama,geography,geography,geography_514,Easy,what are the major cities in texas,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""texas"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.8049
TinyLlama,geography,geography,geography_515,Easy,what are the major cities in oklahoma,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""oklahoma"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.2802
TinyLlama,geography,geography,geography_516,Easy,show major cities in colorado,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""colorado"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.7985
TinyLlama,geography,geography,geography_517,Easy,what are the major cities in new mexico,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""new mexico"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.9685
TinyLlama,geography,geography,geography_518,Easy,what are the names of the major cities in illinois,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""illinois"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = state_name
JOIN lake ON state_name = highest_point
JOIN mountain ON state_name = highest_elevation
JOIN river ON state_name = traverse
JOIN state ON state_name = country_name
WHERE population > 1000000;",True,False,False,False,2.7739
TinyLlama,geography,geography,geography_519,Easy,what are the major cities in north carolina,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""north carolina"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.7769
TinyLlama,geography,geography,geography_520,Easy,what are the major cities in ohio,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""ohio"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = state_name
JOIN lake ON state_name = highest_point
JOIN mountain ON state_name = highest_elevation
JOIN river ON state_name = traverse
JOIN state ON state_name = capital
WHERE population > 1000000;",True,False,False,False,2.8258
TinyLlama,geography,geography,geography_521,Easy,what are the major cities of texas,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""texas"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.7897
TinyLlama,geography,geography,geography_522,Easy,what are the major cities in wyoming,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""wyoming"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.036
TinyLlama,geography,geography,geography_523,Easy,what are the major cities in california,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""california"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.7814
TinyLlama,geography,geography,geography_524,Easy,what are the major cities in delaware,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""delaware"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.3392
TinyLlama,geography,geography,geography_525,Easy,what is the major cities in montana,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""montana"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.8104
TinyLlama,geography,geography,geography_526,Easy,what are the major cities in rhode island,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""rhode island"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.5772
TinyLlama,geography,geography,geography_527,Easy,what are the major cities in missouri,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""missouri"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,2.804
TinyLlama,geography,geography,geography_528,Easy,what are the major cities in kansas,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""kansas"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.5518
TinyLlama,geography,geography,geography_529,Extra Hard,what are the major cities in states through which the mississippi runs,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.LENGTH > 750 AND RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, border
FROM border_info
WHERE state_name IN ('AL', 'AR', 'AZ', 'CA', 'CO', 'CT', 'DE', 'FL', 'GA', 'HI', 'ID', 'IL', 'IN', 'IA', 'KS', 'KY', 'LA', 'ME', 'MD', 'MA', 'MI', 'MN', 'MS', 'MO', 'MT', '",True,False,False,False,2.7959
TinyLlama,geography,geography,geography_530,Easy,what are the major cities in the usa,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 ;,"SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.3093
TinyLlama,geography,geography,geography_531,Easy,what are the major cities of the united states,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 ;,"SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = state_name
JOIN lake ON state_name = highest_point
JOIN mountain ON state_name = highest_elevation
JOIN river ON state_name = traverse
JOIN state ON city_name = state_name
ORDER BY population DESC;",True,False,False,False,2.8498
TinyLlama,geography,geography,geography_532,Easy,what are the major cities of the us,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 ;,"SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON city.state_name = state",True,False,False,False,3.0208
TinyLlama,geography,geography,geography_533,Easy,what are the population densities of each us state,SELECT STATEalias0.DENSITY FROM STATE AS STATEalias0 ;,"SELECT state_name, population, density
FROM state
ORDER BY density DESC;",True,True,True,False,2.8176
TinyLlama,geography,geography,geography_534,Extra Hard,what are the populations of states through which the mississippi river run,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('AL', 'AK', 'AZ', 'AR', 'CA', 'CO', 'CT', 'DE', 'DC', 'FL', 'GA', 'HI', 'ID', 'IL', 'IN', 'IA', 'KS', 'KY', 'LA', 'ME', 'MD', 'MA', 'MI', 'M",True,False,False,False,2.8256
TinyLlama,geography,geography,geography_535,Extra Hard,what are the populations of states through which the mississippi runs,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('Alabama', 'Alaska', 'Arizona', 'Arkansas', 'California', 'Colorado', 'Connecticut', 'Delaware', 'District of Columbia', 'Florida', 'Georgia', 'Hawaii', 'Idaho', 'Illinois', 'Indiana', 'Iowa', '",True,False,False,False,3.6521
TinyLlama,geography,geography,geography_536,Extra Hard,what are the populations of the states through which the mississippi runs,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('Alabama', 'Alaska', 'Arizona', 'Arkansas', 'California', 'Colorado', 'Connecticut', 'Delaware', 'District of Columbia', 'Florida', 'Georgia', 'Hawaii', 'Idaho', 'Illinois', 'Indiana', 'Iowa', '",True,False,False,False,2.8166
TinyLlama,geography,geography,geography_537,Extra Hard,what are the populations of states through which the mississippi river runs,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('AL', 'AK', 'AZ', 'AR', 'CA', 'CO', 'CT', 'DE', 'DC', 'FL', 'GA', 'HI', 'ID', 'IL', 'IN', 'IA', 'KS', 'KY', 'LA', 'ME', 'MD', 'MA', 'MI', 'M",True,False,False,False,3.409
TinyLlama,geography,geography,geography_538,Extra Hard,what are the populations of the states through which the mississippi run,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('Alabama', 'Alaska', 'Arizona', 'Arkansas', 'California', 'Colorado', 'Connecticut', 'Delaware', 'District of Columbia', 'Florida', 'Georgia', 'Hawaii', 'Idaho', 'Illinois', 'Indiana', 'Iowa', '",True,False,False,False,2.8051
TinyLlama,geography,geography,geography_539,Extra Hard,what are the populations of the states through which the mississippi river run,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('AL', 'AK', 'AZ', 'AR', 'CA', 'CO', 'CT', 'DE', 'DC', 'FL', 'GA', 'HI', 'ID', 'IL', 'IN', 'IA', 'KS', 'KY', 'LA', 'ME', 'MD', 'MA', 'MI', 'M",True,False,False,False,3.1847
TinyLlama,geography,geography,geography_540,Extra Hard,what are the populations of states through which the mississippi run,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('Alabama', 'Alaska', 'Arizona', 'Arkansas', 'California', 'Colorado', 'Connecticut', 'Delaware', 'District of Columbia', 'Florida', 'Georgia', 'Hawaii', 'Idaho', 'Illinois', 'Indiana', 'Iowa', '",True,False,False,False,2.7801
TinyLlama,geography,geography,geography_541,Extra Hard,what are the populations of the states through which the mississippi river runs,"SELECT STATEalias0.POPULATION FROM STATE AS STATEalias0 WHERE STATEalias0.STATE_NAME IN ( SELECT RIVERalias0.TRAVERSE FROM RIVER AS RIVERalias0 WHERE RIVERalias0.RIVER_NAME = ""mississippi"" ) ;","SELECT state_name, population, country_name, capital, density
FROM state
WHERE state_name IN ('AL', 'AR', 'AZ', 'CA', 'CO', 'CT', 'DE', 'FL', 'GA', 'HI', 'ID', 'IL', 'IN', 'IA', 'KS', 'KY', 'LA', 'ME', 'MD', 'MA', 'MI', 'MN', 'MS', '",True,False,False,False,2.8926
TinyLlama,geography,geography,geography_542,Medium,what are the populations of states which border texas,"SELECT STATEalias0.POPULATION FROM BORDER_INFO AS BORDER_INFOalias0 , STATE AS STATEalias0 WHERE BORDER_INFOalias0.STATE_NAME = ""texas"" AND STATEalias0.STATE_NAME = BORDER_INFOalias0.BORDER ;","SELECT state_name, population, border
FROM border_info
WHERE state_name = 'texas';",True,False,False,False,2.8053
TinyLlama,geography,geography,geography_543,Easy,what are the populations of the major cities of texas,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""texas"" ;","SELECT city_name, population, country_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON city.state_name = state.state_name",True,False,False,False,2.7935
TinyLlama,geography,geography,geography_544,Easy,what are the populations of all the major cities in montana,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""montana"" ;","SELECT city_name, population, country_name, state_name
FROM city
JOIN highlow ON city_name = highlow.state_name
JOIN lake ON highlow.state_name = lake.state_name
JOIN mountain ON highlow.state_name = mountain.state_name
JOIN river ON highlow.state_name = river.state_name
JOIN state ON highlow.state_name =",True,False,False,False,3.1703
TinyLlama,geography,geography,geography_545,Easy,what is the population of the major cities in wisconsin,"SELECT CITYalias0.POPULATION FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION > 150000 AND CITYalias0.STATE_NAME = ""wisconsin"" ;","SELECT city_name, population
FROM city
WHERE state_name = 'wisconsin';",True,True,True,False,2.8004
TinyLlama,geography,geography,geography_546,Extra Hard,what city has the most people,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name, COUNT(*) AS population
FROM city
GROUP BY city_name
ORDER BY population DESC
LIMIT 1;",True,True,True,False,2.1321
TinyLlama,geography,geography,geography_547,Extra Hard,what city in the united states has the highest population,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name, population, country_name
FROM city
WHERE population > (SELECT MAX(population) FROM city);",True,True,True,False,3.6631
TinyLlama,geography,geography,geography_548,Extra Hard,what is the most populous city,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name
FROM city
ORDER BY population DESC
LIMIT 1;",True,True,True,True,2.8182
TinyLlama,geography,geography,geography_549,Extra Hard,which us city has the highest population,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name, population, country_name
FROM city
WHERE population > (SELECT MAX(population) FROM city);",True,True,True,False,2.8154
TinyLlama,geography,geography,geography_550,Extra Hard,what is the biggest city in the usa,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name, population, country_name, state_name
FROM city
WHERE state_name = 'AL'
ORDER BY population DESC
LIMIT 1;",True,True,True,False,2.809
TinyLlama,geography,geography,geography_551,Extra Hard,whats the largest city,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT TOP 1 city_name
FROM city
ORDER BY population DESC
LIMIT 1;",True,False,False,False,3.1525
TinyLlama,geography,geography,geography_552,Extra Hard,what city has the largest population,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name, population
FROM city
WHERE population > (SELECT MAX(population)
                   FROM city);",True,True,True,False,2.7903
TinyLlama,geography,geography,geography_553,Extra Hard,what is the biggest city in the us,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name, population, country_name, state_name
FROM city
WHERE state_name = 'AL'
ORDER BY population DESC
LIMIT 1;",True,True,True,False,2.7918
TinyLlama,geography,geography,geography_554,Extra Hard,what is the biggest city in usa,SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 ) ;,"SELECT city_name, population, country_name, state_name
FROM city
WHERE state_name = 'Texas'
ORDER BY population DESC
LIMIT 1;",True,True,True,False,3.0603
TinyLlama,geography,geography,geography_555,Extra Hard,what is capital of the state with the lowest point,"SELECT STATEalias0.CAPITAL FROM HIGHLOW AS HIGHLOWalias0 , STATE AS STATEalias0 WHERE HIGHLOWalias0.LOWEST_ELEVATION = ( SELECT MIN( HIGHLOWalias1.LOWEST_ELEVATION ) FROM HIGHLOW AS HIGHLOWalias1 ) AND STATEalias0.STATE_NAME = HIGHLOWalias0.STATE_NAME ;","SELECT state_name,
       lowest_point
FROM city
WHERE state_name = 'Alaska';",True,False,False,False,3.1787
TinyLlama,geography,geography,geography_556,Extra Hard,what is the biggest american city in a state with a river,"SELECT DISTINCT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 , RIVER AS RIVERalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , RIVER AS RIVERalias1 WHERE RIVERalias1.TRAVERSE = CITYalias1.STATE_NAME ) AND RIVERalias0.TRAVERSE = CITYalias0.STATE_NAME ;","SELECT state_name,
       highest_elevation,
       lowest_point,
       highest_point,
       lowest_elevation
FROM highlow
WHERE state_name = 'Texas'
ORDER BY highest_elevation DESC;",True,True,True,False,2.7795
TinyLlama,geography,geography,geography_557,Extra Hard,what is the biggest capital city in the us,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name, population, area, capital, density
FROM state
WHERE state_name = 'Texas';",True,True,True,False,2.8443
TinyLlama,geography,geography,geography_558,Extra Hard,what is the largest capital city in the usa,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name, population, area, country_name, capital, density
FROM city
WHERE state_name = 'Alabama';",True,False,False,False,3.4261
TinyLlama,geography,geography,geography_559,Extra Hard,what is the largest state capital in population,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name, population, COUNT(state_name) AS population_count
FROM state
GROUP BY state_name
ORDER BY population_count DESC
LIMIT 1;",True,False,True,False,2.8004
TinyLlama,geography,geography,geography_560,Extra Hard,what is the largest capital,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name, population, area, country_name, capital, density
FROM state
ORDER BY density DESC
LIMIT 1;",True,True,True,False,2.8041
TinyLlama,geography,geography,geography_561,Extra Hard,what is the most populated capital in the usa,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name, population, area, country_name, capital, density
FROM state
WHERE population > 1000000
ORDER BY density DESC
LIMIT 1;",True,True,True,False,3.0837
TinyLlama,geography,geography,geography_562,Extra Hard,what capital is the largest in the us,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name, population, area, country_name, capital, density
FROM state
WHERE population > 1000000
ORDER BY density DESC
LIMIT 1;",True,True,True,False,3.3768
TinyLlama,geography,geography,geography_563,Extra Hard,what capital has the largest population,"SELECT CITYalias0.CITY_NAME FROM CITY AS CITYalias0 WHERE CITYalias0.POPULATION = ( SELECT MAX( CITYalias1.POPULATION ) FROM CITY AS CITYalias1 , STATE AS STATEalias0 WHERE STATEalias0.CAPITAL = CITYalias1.CITY_NAME ) ;","SELECT state_name, population, area, country_name, capital, density
FROM state
WHERE population > (SELECT MAX(population) FROM state)
ORDER BY density DESC;",True,True,True,False,2.7912
