model,dataset,db_id,question_id,complexity,question,ground_truth_sql,generated_sql,gt_exec_success,pred_exec_success_pg,pred_exec_success_sqlite,is_correct,generation_time
Qwen2.5-1.5B,spider,soccer_1,spider_1326,Extra Hard,List all player names who have an overall rating higher than the average .,SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.overall_rating > ( SELECT avg(overall_rating) FROM Player_Attributes ),SELECT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.overall_rating > (SELECT AVG(overall_rating) FROM Player_Attributes),TRUE,FALSE,TRUE,FALSE,2.3152
Qwen2.5-1.5B,spider,soccer_1,spider_1327,Extra Hard,What are the names of players who have the best dribbling ?,SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.dribbling = ( SELECT max(overall_rating) FROM Player_Attributes),SELECT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.dribbling = 'best',TRUE,FALSE,TRUE,FALSE,1.9966
Qwen2.5-1.5B,spider,soccer_1,spider_1328,Medium,List the names of all players who have a crossing score higher than 90 and prefer their right foot .,"SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.crossing > 90 AND T2.preferred_foot = ""right""",SELECT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.crossing > 90 AND T1.preferred_foot = 'Right',TRUE,FALSE,FALSE,FALSE,2.3547
Qwen2.5-1.5B,spider,soccer_1,spider_1329,Medium,List the names of all left-footed players who have overall rating between 85 and 90 .,"SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.preferred_foot = ""left"" AND T2.overall_rating >= 85 AND T2.overall_rating <= 90",SELECT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T2.preferred_foot = 'Left' AND T2.overall_rating BETWEEN 85 AND 90,TRUE,FALSE,TRUE,FALSE,3.245
Qwen2.5-1.5B,spider,soccer_1,spider_1330,Medium,What is the average rating for right-footed players and left-footed players ?,"SELECT preferred_foot , avg(overall_rating) FROM Player_Attributes GROUP BY preferred_foot","SELECT AVG(overall_rating) AS avg_rating
FROM Player_Attributes
WHERE preferred_foot = 'Right' OR preferred_foot = 'Left';",TRUE,FALSE,TRUE,FALSE,1.843
Qwen2.5-1.5B,spider,soccer_1,spider_1331,Medium,"Of all players with an overall rating greater than 80 , how many are right-footed and left-footed ?","SELECT preferred_foot , count(*) FROM Player_Attributes WHERE overall_rating > 80 GROUP BY preferred_foot","SELECT COUNT(*) AS number_of_players
FROM Player_Attributes PA
JOIN Player P ON PA.player_fifa_api_id = P.player_fifa_api_id
WHERE PA.overall_rating > 80 AND (PA.preferred_foot = 'Right' OR PA.preferred_foot = 'Left');",TRUE,FALSE,TRUE,FALSE,2.9258
Qwen2.5-1.5B,spider,soccer_1,spider_1332,Extra Hard,List all of the player ids with a height of at least 180cm and an overall rating higher than 85 .,SELECT player_api_id FROM Player WHERE height >= 180 INTERSECT SELECT player_api_id FROM Player_Attributes WHERE overall_rating > 85,SELECT T1.player_api_id FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id WHERE T1.height >= 180 AND T2.overall_rating > 85,TRUE,FALSE,TRUE,FALSE,2.3935
Qwen2.5-1.5B,spider,soccer_1,spider_1333,Extra Hard,List all of the ids for left-footed players with a height between 180cm and 190cm .,"SELECT player_api_id FROM Player WHERE height >= 180 AND height <= 190 INTERSECT SELECT player_api_id FROM Player_Attributes WHERE preferred_foot = ""left""","SELECT DISTINCT pa.player_api_id 
FROM Player_Attributes pa 
JOIN Player p ON pa.player_api_id = p.player_api_id 
WHERE pa.preferred_foot = 'left' AND p.height BETWEEN 180 AND 190;",TRUE,FALSE,TRUE,TRUE,2.6756
Qwen2.5-1.5B,spider,soccer_1,spider_1334,Medium,Who are the top 3 players in terms of overall rating ?,SELECT DISTINCT T1.player_name FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id ORDER BY overall_rating DESC LIMIT 3,"SELECT T1.player_name 
FROM Player AS T1 
JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id 
ORDER BY T2.overall_rating DESC 
LIMIT 3",TRUE,FALSE,TRUE,FALSE,2.8257
Qwen2.5-1.5B,spider,soccer_1,spider_1335,Medium,List the names and birthdays of the top five players in terms of potential .,"SELECT DISTINCT T1.player_name , T1.birthday FROM Player AS T1 JOIN Player_Attributes AS T2 ON T1.player_api_id = T2.player_api_id ORDER BY potential DESC LIMIT 5","SELECT T2.player_name, T2.birthday FROM ( SELECT player_api_id, SUM(potential) as total_potential FROM Player_Attributes GROUP BY player_api_id ORDER BY total_potential DESC LIMIT 5 ) AS T1 JOIN Player AS T2 ON T1.player_api_id = T2.player_api",TRUE,FALSE,FALSE,FALSE,2.8437
Qwen2.5-1.5B,spider,soccer_2,spider_4977,Easy,What is the total enrollment number of all colleges ?,SELECT sum(enr) FROM College,SELECT SUM(enr) AS Total_Enrollment FROM College,TRUE,FALSE,TRUE,TRUE,0.5087
Qwen2.5-1.5B,spider,soccer_2,spider_4979,Easy,What is the average enrollment number ?,SELECT avg(enr) FROM College,SELECT AVG(enr) FROM College,TRUE,FALSE,TRUE,TRUE,0.3017
Qwen2.5-1.5B,spider,soccer_2,spider_4981,Easy,How many colleges in total ?,SELECT count(*) FROM College,SELECT COUNT(DISTINCT cName) FROM College,TRUE,FALSE,TRUE,TRUE,0.4315
Qwen2.5-1.5B,spider,soccer_2,spider_4983,Easy,How many players have more than 1000 hours of training ?,SELECT count(*) FROM Player WHERE HS > 1000,"SELECT COUNT(DISTINCT pID) AS NumberOfPlayersWithMoreThan1000HoursTraining
FROM Player
WHERE HS > 1000;",TRUE,FALSE,TRUE,TRUE,1.2681
Qwen2.5-1.5B,spider,soccer_2,spider_4985,Easy,How many colleges has more than 15000 students ?,SELECT count(*) FROM College WHERE enr > 15000,"SELECT COUNT(DISTINCT cName) AS CollegesWithMoreThan15000Students
FROM College
WHERE enr > 15000;",TRUE,FALSE,TRUE,TRUE,1.483
Qwen2.5-1.5B,spider,soccer_2,spider_4987,Easy,What is the average training hours of all players ?,SELECT avg(HS) FROM Player,SELECT AVG(HS) AS AverageTrainingHours FROM Player,TRUE,FALSE,TRUE,TRUE,0.6192
Qwen2.5-1.5B,spider,soccer_2,spider_4989,Easy,Find the name and training hours of players whose hours are below 1500 .,"SELECT pName , HS FROM Player WHERE HS < 1500","SELECT T2.pName, T1.HS FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID WHERE T1.HS < 1500;",TRUE,FALSE,FALSE,FALSE,2.4175
Qwen2.5-1.5B,spider,soccer_2,spider_4991,Easy,How many different colleges do attend the tryout test ?,SELECT count(DISTINCT cName) FROM tryout,SELECT COUNT(DISTINCT cName) AS college_count FROM Tryout,TRUE,FALSE,TRUE,TRUE,0.5771
Qwen2.5-1.5B,spider,soccer_2,spider_4993,Easy,What are the unique types of player positions in the tryout ?,SELECT count(DISTINCT pPos) FROM tryout,SELECT DISTINCT pPos FROM Tryout;,TRUE,FALSE,TRUE,FALSE,0.4872
Qwen2.5-1.5B,spider,soccer_2,spider_4995,Easy,How many students got accepted after the tryout ?,SELECT count(*) FROM tryout WHERE decision = 'yes',"SELECT COUNT(T1.pID) AS AcceptedStudents
FROM Player T1
JOIN Tryout T2 ON T1.pID = T2.pID
WHERE T2.decision = 'Accepted';",TRUE,FALSE,TRUE,FALSE,1.7622
Qwen2.5-1.5B,spider,soccer_2,spider_4997,Easy,How many students whose are playing the role of goalie ?,SELECT count(*) FROM tryout WHERE pPos = 'goalie',"SELECT COUNT(DISTINCT T1.pID) AS num_students_playing_goalie
FROM Player AS T1
JOIN Tryout AS T2 ON T1.pID = T2.pID
WHERE T2.pPos = 'G'",TRUE,FALSE,TRUE,FALSE,1.8875
Qwen2.5-1.5B,spider,soccer_2,spider_4999,Easy,"Find the max , average and min training hours of all players .","SELECT avg(HS) , max(HS) , min(HS) FROM Player","SELECT MAX(HS) AS MaxTrainingHours, AVG(HS) AS AvgTrainingHours, MIN(HS) AS MinTrainingHours
FROM Player;",TRUE,FALSE,TRUE,FALSE,1.3631
Qwen2.5-1.5B,spider,soccer_2,spider_5001,Easy,What is average enrollment of colleges in the state FL ?,SELECT avg(enr) FROM College WHERE state = 'FL',"SELECT AVG(enr) AS Average_Enrollment
FROM College
WHERE state = 'FL';",TRUE,FALSE,TRUE,TRUE,0.9418
Qwen2.5-1.5B,spider,soccer_2,spider_5003,Easy,What are the names of players whose training hours is between 500 and 1500 ?,SELECT pName FROM Player WHERE HS BETWEEN 500 AND 1500,"SELECT T2.pName
FROM College AS T1
JOIN Tryout AS T3 ON T1.cName = T3.cName
JOIN Player AS T2 ON T3.pID = T2.pID
WHERE T2.HS BETWEEN 500 AND 1500",TRUE,FALSE,TRUE,FALSE,2.8778
Qwen2.5-1.5B,spider,soccer_2,spider_5005,Easy,Find the players whose names contain letter ' a ' .,SELECT DISTINCT pName FROM Player WHERE pName LIKE '%a%',SELECT pName FROM Player WHERE pName LIKE '%a%';,TRUE,FALSE,TRUE,TRUE,0.8899
Qwen2.5-1.5B,spider,soccer_2,spider_5007,Easy,"Find the name , enrollment of the colleges whose size is bigger than 10000 and location is in state LA .","SELECT cName , enr FROM College WHERE enr > 10000 AND state = ""LA""","SELECT T1.cName, T1.enr
FROM College AS T1
JOIN (
  SELECT cName
  FROM Tryout
  GROUP BY cName
  HAVING COUNT(*) > 10000 AND T1.state = 'LA'
) AS T2 ON T",TRUE,FALSE,FALSE,FALSE,2.5356
Qwen2.5-1.5B,spider,soccer_2,spider_5009,Easy,List all information about college sorted by enrollment number in the ascending order .,SELECT * FROM College ORDER BY enr,"SELECT cName, state, enr FROM College ORDER BY enr ASC;",TRUE,FALSE,TRUE,TRUE,0.7368
Qwen2.5-1.5B,spider,soccer_2,spider_5011,Easy,List the name of the colleges whose enrollment is greater 18000 sorted by the college's name .,SELECT cName FROM College WHERE enr > 18000 ORDER BY cName,"SELECT T1.cName
FROM College AS T1
WHERE T1.enr > 18000
ORDER BY T1.cName;",TRUE,FALSE,TRUE,TRUE,1.3751
Qwen2.5-1.5B,spider,soccer_2,spider_5013,Easy,Find the name of players whose card is yes in the descending order of training hours .,SELECT pName FROM Player WHERE yCard = 'yes' ORDER BY HS DESC,"SELECT T1.pName
FROM Player AS T1
JOIN Tryout AS T2 ON T1.pID = T2.pID
WHERE T2.yCard = 'yes'
ORDER BY T1.HS DESC;",TRUE,FALSE,FALSE,FALSE,1.9265
Qwen2.5-1.5B,spider,soccer_2,spider_5015,Easy,Find the name of different colleges involved in the tryout in alphabetical order .,SELECT DISTINCT cName FROM tryout ORDER BY cName,"SELECT DISTINCT cName FROM College WHERE cName IN (
  SELECT cName FROM Tryout
)
ORDER BY cName ASC;",TRUE,FALSE,TRUE,TRUE,1.564
Qwen2.5-1.5B,spider,soccer_2,spider_5017,Medium,Which position is most popular among players in the tryout ?,SELECT pPos FROM tryout GROUP BY pPos ORDER BY count(*) DESC LIMIT 1,"SELECT pPos
FROM Tryout
GROUP BY pPos
ORDER BY COUNT(*) DESC
LIMIT 1;",TRUE,FALSE,TRUE,TRUE,1.2949
Qwen2.5-1.5B,spider,soccer_2,spider_5019,Medium,Find the number of students who participate in the tryout for each college ordered by descending count .,"SELECT count(*) , cName FROM tryout GROUP BY cName ORDER BY count(*) DESC","SELECT cName, COUNT(*) AS num_participants
FROM Tryout t
JOIN College c ON t.cName = c.cName
GROUP BY cName
ORDER BY num_participants DESC;",TRUE,FALSE,FALSE,FALSE,1.6997
Qwen2.5-1.5B,spider,soccer_2,spider_5021,Medium,What is minimum hours of the students playing in different position ?,"SELECT min(T2.HS) , T1.pPos FROM tryout AS T1 JOIN player AS T2 ON T1.pID = T2.pID GROUP BY T1.pPos","SELECT MIN(HS) AS Min_Hours
FROM Player P
WHERE EXISTS (
    SELECT 1
    FROM Tryout T
    WHERE T.pID = P.pID AND T.cName IS NOT NULL
);",TRUE,FALSE,TRUE,FALSE,1.912
Qwen2.5-1.5B,spider,soccer_2,spider_5023,Easy,What are the names of schools with the top 3 largest size ?,SELECT cName FROM college ORDER BY enr DESC LIMIT 3,"SELECT T1.cName
FROM College AS T1
ORDER BY T1.enr DESC
LIMIT 3;",TRUE,FALSE,TRUE,TRUE,1.1116
Qwen2.5-1.5B,spider,soccer_2,spider_5025,Medium,What is the name of school that has the smallest enrollment in each state ?,"SELECT cName , state , min(enr) FROM college GROUP BY state","SELECT T1.cName AS School_Name, T1.state, T1.enr
FROM College AS T1
WHERE T1.enr = (
    SELECT MIN(enr)
    FROM College AS T2
    WHERE T2.state = T1.state
);",TRUE,FALSE,TRUE,TRUE,2.2954
Qwen2.5-1.5B,spider,soccer_2,spider_5027,Medium,Find the states where have some college students in tryout .,SELECT DISTINCT state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName,"SELECT DISTINCT T1.state 
FROM College AS T1 
JOIN Tryout AS T2 ON T1.cName = T2.cName;",TRUE,FALSE,TRUE,TRUE,1.5066
Qwen2.5-1.5B,spider,soccer_2,spider_5029,Medium,Find the states where have some college students in tryout and their decisions are yes .,SELECT DISTINCT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.decision = 'yes',"SELECT DISTINCT T1.state
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.decision = 'Yes';",TRUE,FALSE,TRUE,FALSE,2.1845
Qwen2.5-1.5B,spider,soccer_2,spider_5031,Medium,Find the name and college of students whose decisions are yes in the tryout .,"SELECT T1.pName , T2.cName FROM player AS T1 JOIN tryout AS T2 ON T1.pID = T2.pID WHERE T2.decision = 'yes'","SELECT T1.pName AS Name, T2.cName AS College
FROM Player AS T1
JOIN Tryout AS T2 ON T1.pID = T2.pID
WHERE T2.decision = 'Yes';",TRUE,FALSE,TRUE,FALSE,1.9763
Qwen2.5-1.5B,spider,soccer_2,spider_5033,Medium,Find the name of all students who were in the tryout sorted in alphabetic order .,SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID = T2.pID ORDER BY T1.pName,"SELECT T1.pName
FROM Player AS T1
JOIN Tryout AS T2 ON T1.pID = T2.pID
ORDER BY T1.pName;",TRUE,FALSE,TRUE,TRUE,1.5739
Qwen2.5-1.5B,spider,soccer_2,spider_5035,Medium,Find the name and hours of the students whose tryout decision is yes .,"SELECT T1.pName , T1.HS FROM player AS T1 JOIN tryout AS T2 ON T1.pID = T2.pID WHERE T2.decision = 'yes'","SELECT T1.pName, T1.HS FROM Player AS T1 JOIN Tryout AS T2 ON T1.pID = T2.pID WHERE T2.decision = 'yes';",TRUE,FALSE,TRUE,TRUE,1.6799
Qwen2.5-1.5B,spider,soccer_2,spider_5037,Medium,Find the states of the colleges that have students in the tryout who played in striker position .,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'striker',"SELECT DISTINCT T1.state
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
JOIN Player AS T3 ON T2.pID = T3.pID
WHERE T3.pPos = 'striker';",TRUE,FALSE,FALSE,FALSE,2.2502
Qwen2.5-1.5B,spider,soccer_2,spider_5039,Medium,Find the names of the students who are in the position of striker and got a yes tryout decision .,SELECT T1.pName FROM player AS T1 JOIN tryout AS T2 ON T1.pID = T2.pID WHERE T2.decision = 'yes' AND T2.pPos = 'striker',"SELECT T1.pName
FROM Player AS T1
JOIN Tryout AS T2 ON T1.pID = T2.pID
WHERE T2.decision = 'Yes' AND T2.pPos = 'Striker';",TRUE,FALSE,TRUE,FALSE,2.5717
Qwen2.5-1.5B,spider,soccer_2,spider_5041,Medium,Find the state of the college which player Charles is attending .,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName JOIN player AS T3 ON T2.pID = T3.pID WHERE T3.pName = 'Charles',"SELECT T1.state
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
JOIN Player AS T3 ON T2.pID = T3.pID
WHERE T3.pName = 'Charles';",TRUE,FALSE,TRUE,TRUE,2.451
Qwen2.5-1.5B,spider,soccer_2,spider_5043,Medium,Find the average and maximum hours for the students whose tryout decision is yes .,"SELECT avg(T1.HS) , max(T1.HS) FROM player AS T1 JOIN tryout AS T2 ON T1.pID = T2.pID WHERE T2.decision = 'yes'","SELECT AVG(HS), MAX(HS)
FROM Player AS P
WHERE EXISTS (
    SELECT 1
    FROM Tryout AS T
    WHERE T.pID = P.pID AND T.decision = 'Yes'
);",TRUE,FALSE,TRUE,FALSE,1.9317
Qwen2.5-1.5B,spider,soccer_2,spider_5045,Medium,Find the average hours for the students whose tryout decision is no .,SELECT avg(T1.HS) FROM player AS T1 JOIN tryout AS T2 ON T1.pID = T2.pID WHERE T2.decision = 'no',"SELECT AVG(HS) AS Average_Hours
FROM Player
WHERE pID IN (
    SELECT pID
    FROM Tryout
    WHERE decision = 'No'
);",TRUE,FALSE,TRUE,FALSE,1.5362
Qwen2.5-1.5B,spider,soccer_2,spider_5047,Medium,What is the maximum training hours for the students whose training hours is greater than 1000 in different positions ?,"SELECT max(T1.HS) , pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID = T2.pID WHERE T1.HS > 1000 GROUP BY T2.pPos","SELECT T2.pPos, MAX(T1.HS) AS maxTrainingHours
FROM Tryout AS T1
JOIN Player AS T2 ON T1.pID = T2.pID
GROUP BY T2.pPos;",TRUE,FALSE,FALSE,FALSE,1.963
Qwen2.5-1.5B,spider,soccer_2,spider_5049,Medium,Which colleges do the tryout players whose name starts with letter D go to ?,SELECT T1.cName FROM tryout AS T1 JOIN player AS T2 ON T1.pID = T2.pID WHERE T2.pName LIKE 'D%',"SELECT DISTINCT T1.cName
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.pName LIKE 'D%'",TRUE,FALSE,FALSE,FALSE,1.8438
Qwen2.5-1.5B,spider,soccer_2,spider_5051,Easy,Which college has any student who is a goalie and succeeded in the tryout .,SELECT cName FROM tryout WHERE decision = 'yes' AND pPos = 'goalie',"SELECT T1.cName
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.decision = 'S' AND T2.pPos LIKE '%Goalie%'",TRUE,FALSE,TRUE,FALSE,2.055
Qwen2.5-1.5B,spider,soccer_2,spider_5053,Extra Hard,Find the name of the tryout players who are from the college with largest size .,SELECT T2.pName FROM tryout AS T1 JOIN player AS T2 ON T1.pID = T2.pID WHERE T1.cName = (SELECT cName FROM college ORDER BY enr DESC LIMIT 1),"SELECT T1.pName
FROM Player AS T1
JOIN Tryout AS T2 ON T1.pID = T2.pID
WHERE T2.cName IN (
    SELECT cName
    FROM College
    ORDER BY enr DESC
    LIMIT 1
);",TRUE,FALSE,TRUE,TRUE,2.3042
Qwen2.5-1.5B,spider,soccer_2,spider_5055,Medium,What is the state and enrollment of the colleges where have any students who got accepted in the tryout decision .,"SELECT DISTINCT T1.state , T1.enr FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.decision = 'yes'","SELECT DISTINCT C.state, C.enr
FROM College C
JOIN Tryout T ON C.cName = T.cName
WHERE T.decision = 'Accepted';",TRUE,FALSE,TRUE,FALSE,1.467
Qwen2.5-1.5B,spider,soccer_2,spider_5057,Extra Hard,Find the names of either colleges in LA with greater than 15000 size or in state AZ with less than 13000 enrollment .,"SELECT cName FROM College WHERE enr < 13000 AND state = ""AZ"" UNION SELECT cName FROM College WHERE enr > 15000 AND state = ""LA""","SELECT DISTINCT T1.cName
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE (T1.state = 'LA' AND T1.enr > 15000) OR (T1.state = 'AZ');",TRUE,FALSE,TRUE,TRUE,2.4317
Qwen2.5-1.5B,spider,soccer_2,spider_5059,Extra Hard,Find the names of schools that have some students playing in goalie and mid positions .,SELECT cName FROM tryout WHERE pPos = 'goalie' INTERSECT SELECT cName FROM tryout WHERE pPos = 'mid',"SELECT DISTINCT T1.cName
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.pPos IN ('Goalie', 'Mid')
GROUP BY T1.cName;",TRUE,FALSE,TRUE,FALSE,2.7237
Qwen2.5-1.5B,spider,soccer_2,spider_5061,Extra Hard,Find the names of states that have some college students playing in goalie and mid positions .,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'goalie' INTERSECT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'mid',"SELECT DISTINCT T1.state
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.pPos IN ('Goalie', 'Mid')
GROUP BY T1.state;",TRUE,FALSE,TRUE,FALSE,2.0038
Qwen2.5-1.5B,spider,soccer_2,spider_5063,Extra Hard,How many schools have some students playing in goalie and mid positions .,SELECT COUNT(*) FROM (SELECT cName FROM tryout WHERE pPos = 'goalie' INTERSECT SELECT cName FROM tryout WHERE pPos = 'mid'),"SELECT COUNT(DISTINCT T1.cName) AS SchoolsWithStudentsPlayingInGoalieAndMidPositions
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.pPos IN ('G', 'M')
GROUP BY T1",TRUE,FALSE,FALSE,FALSE,2.4058
Qwen2.5-1.5B,spider,soccer_2,spider_5065,Extra Hard,Find the names of schools that have some players in the mid position but not in the goalie position .,SELECT cName FROM tryout WHERE pPos = 'mid' EXCEPT SELECT cName FROM tryout WHERE pPos = 'goalie',"SELECT DISTINCT T1.cName
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.pPos LIKE '%mid%' AND T2.decision != 'goalie';",TRUE,FALSE,TRUE,FALSE,2.0062
Qwen2.5-1.5B,spider,soccer_2,spider_5067,Extra Hard,Find the names of states that have some college students playing in the mid position but not in the goalie position .,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'goalie',"SELECT DISTINCT T1.state
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.pPos = 'mid' AND T2.decision != 'no'",TRUE,FALSE,TRUE,FALSE,2.4052
Qwen2.5-1.5B,spider,soccer_2,spider_5069,Extra Hard,How many states that have some college students playing in the mid position but not in the goalie position .,SELECT COUNT(*) FROM (SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'mid' EXCEPT SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName = T2.cName WHERE T2.pPos = 'goalie'),"SELECT COUNT(DISTINCT T1.state)
FROM College AS T1
JOIN Tryout AS T2 ON T1.cName = T2.cName
WHERE T2.pPos = 'M' AND T2.decision != 'G';",TRUE,FALSE,TRUE,FALSE,2.4707
Qwen2.5-1.5B,spider,soccer_2,spider_5071,Extra Hard,Find the states where have the colleges whose enrollments are less than the largest size .,SELECT DISTINCT state FROM college WHERE enr < (SELECT max(enr) FROM college),"SELECT DISTINCT T1.state
FROM College AS T1
WHERE T1.enr < (
    SELECT MAX(enr)
    FROM College
);",TRUE,FALSE,TRUE,TRUE,1.3908
Qwen2.5-1.5B,spider,soccer_2,spider_5073,Extra Hard,Find names of colleges with enrollment greater than that of some (at least one) college in the FL state .,SELECT DISTINCT cName FROM college WHERE enr > (SELECT min(enr) FROM college WHERE state = 'FL'),"SELECT DISTINCT T1.cName 
FROM College AS T1 
WHERE T1.enr > (
    SELECT MAX(T2.enr) 
    FROM College AS T2 
    WHERE T2.state = 'FL'
);",TRUE,FALSE,TRUE,TRUE,1.9463
Qwen2.5-1.5B,spider,soccer_2,spider_5075,Extra Hard,Find names of all colleges whose enrollment is greater than that of all colleges in the FL state .,SELECT cName FROM college WHERE enr > (SELECT max(enr) FROM college WHERE state = 'FL'),"SELECT DISTINCT T1.cName
FROM College AS T1
WHERE T1.enr > (
    SELECT MAX(T2.enr)
    FROM College AS T2
    WHERE T2.state = 'FL'
);",TRUE,FALSE,TRUE,TRUE,1.8718
Qwen2.5-1.5B,spider,soccer_2,spider_5077,Extra Hard,What is the total number of enrollment of schools that do not have any goalie player ?,"SELECT sum(enr) FROM college WHERE cName NOT IN (SELECT cName FROM tryout WHERE pPos = ""goalie"")","SELECT SUM(enr) AS TotalEnrollmentWithoutGoalie
FROM College
WHERE cName IN (
    SELECT DISTINCT cName
    FROM Tryout
    WHERE pID IN (
        SELECT pID
        FROM Player
        WHERE yCard = 'G'
    )
);",TRUE,FALSE,TRUE,FALSE,2.3815
Qwen2.5-1.5B,spider,soccer_2,spider_5079,Extra Hard,What is the number of states that has some college whose enrollment is larger than the average enrollment ?,SELECT count(DISTINCT state) FROM college WHERE enr > (SELECT avg(enr) FROM college),"SELECT COUNT(DISTINCT T1.state) AS num_states
FROM College AS T1
WHERE T1.enr > (
    SELECT AVG(enr)
    FROM College
);",TRUE,FALSE,TRUE,TRUE,1.6806
Qwen2.5-1.5B,spider,soccer_2,spider_5081,Extra Hard,What is the number of states that has some colleges whose enrollment is smaller than the average enrollment ?,SELECT count(DISTINCT state) FROM college WHERE enr < (SELECT avg(enr) FROM college),"SELECT COUNT(DISTINCT T1.state)
FROM College AS T1
JOIN (
  SELECT AVG(enr) AS avg_enrollment
  FROM College
) AS T2 ON T1.enr > T2.avg_enrollment;",TRUE,FALSE,TRUE,FALSE,2.7175
Qwen2.5-1.5B,spider,solvency_ii,spider_2871,Easy,What is the name of the product with the highest price ?,SELECT product_name FROM products ORDER BY product_price DESC LIMIT 1,SELECT T1.Product_Name FROM Products AS T1 JOIN Products_in_Events AS T2 ON T1.Product_ID = T2.Product_ID WHERE T1.Product_Price = (SELECT MAX(Product_Price) FROM Products),TRUE,FALSE,TRUE,FALSE,1.7461
Qwen2.5-1.5B,spider,solvency_ii,spider_4618,Easy,How many products are there ?,SELECT count(*) FROM Products,SELECT COUNT(Product_ID) FROM Products,TRUE,FALSE,TRUE,TRUE,0.3581
Qwen2.5-1.5B,spider,solvency_ii,spider_4621,Easy,List the name of products in ascending order of price .,SELECT Product_Name FROM Products ORDER BY Product_Price ASC,SELECT T1.Product_Name FROM Products AS T1 JOIN Products_in_Events AS T2 ON T1.Product_ID = T2.Product_ID ORDER BY T1.Product_Price ASC,TRUE,FALSE,TRUE,FALSE,1.3993
Qwen2.5-1.5B,spider,solvency_ii,spider_4624,Easy,What are the names and type codes of products ?,"SELECT Product_Name , Product_Type_Code FROM Products","SELECT DISTINCT Product_Name, Product_Type_Code FROM Products",TRUE,FALSE,TRUE,FALSE,0.4865
Qwen2.5-1.5B,spider,solvency_ii,spider_4625,Easy,"Show the prices of the products named "" Dining "" or "" Trading Policy "" .","SELECT Product_Price FROM Products WHERE Product_Name = ""Dining"" OR Product_Name = ""Trading Policy""","SELECT T1.Product_Price FROM Products AS T1 JOIN Products_in_Events AS T2 ON T1.Product_ID = T2.Product_ID WHERE T1.Product_Name IN ('Dining', 'Trading Policy')",TRUE,FALSE,TRUE,TRUE,1.6551
